id,r,x,y,orig_id,forum,mod_class,component_id
1217,20.051626,-1251.9054,-2199.317,1246,modern theology,17,12
1218,21.187403,1585.5757,545.6189,1247,child and adolescent psychiatric clinics of north america,4,0
1219,20.464636,1439.5464,1267.7792,1248,journal of early adolescence,4,0
1220,20.464636,1430.2054,405.525,1249,american journal of community psychology,4,0
1221,20.929272,1434.5844,473.47437,1250,journal of child and adolescent trauma,4,0
1222,20.464636,1177.6266,1029.9503,1251,journal of family violence,4,0
1223,21.858543,268.03387,-2013.9498,1252,der chirurg: zeitschrift fuer alle gebiete der operativen medizin,9,0
1224,20.877645,279.52557,-2453.721,1253,archives of orthopaedic and trauma surgery,9,0
1225,24.38823,-1103.8682,-1177.1975,1254,sarcoma,3,0
1226,25.110996,203.08636,-1974.8224,1255,plastic and reconstructive surgery,9,0
1227,23.56221,-307.92868,-2335.8845,1256,"skeletal radiology: journal of radiology, pathology and orthopedics",9,0
1228,24.026846,-361.4131,-1358.2521,1257,head and neck,3,0
1229,25.110996,-920.6222,-898.6728,1258,seminars in radiation oncology,3,0
1230,21.393908,-430.50284,-976.7366,1259,oral oncology,3,0
1231,20.980898,-373.53503,-828.6256,1260,journal of minimally invasive gynecology,3,0
1232,20.206505,1389.67,-471.84796,1261,diagnostic imaging for the emergency physician,1,0
1233,21.342281,2054.077,-619.73413,1262,advanced emergency nursing journal,1,0
1234,22.89107,-1093.6836,-903.8468,1263,"2011 ieee biomedical circuits and systems conference, biocas 2011",2,0
1235,21.135777,-1079.4661,-647.1148,1264,"ieee photonic society 24th annual meeting, pho 2011",9,0
1236,20.516262,1865.2919,890.8212,1265,east african medical journal,4,0
1237,24.801239,2063.0361,730.85815,1266,aids and behavior,4,0
1238,22.116676,1988.6982,760.8646,1267,journal of research on adolescence,4,0
1239,30.841507,-1510.5032,-523.1671,1268,nano letters: a journal dedicated to nanoscience and nanotechnology,9,0
1240,21.239029,-1454.6327,-131.30276,1269,materials research society symposium - proceedings,9,0
1241,20.516262,-1175.8866,-20.353022,1271,materials science and engineering b: advanced functional solid-state materials,9,0
1242,20.516262,-1147.9135,72.88007,1272,physica status solidi c: current topics in solid state physics,9,0
1243,27.176044,-1603.7682,-409.06345,1273,langmuir: the acs journal of surfaces and colloids,9,0
1244,26.14352,-1643.5846,-527.65265,1274,small,9,0
1245,20.516262,-1316.2911,-568.87134,1275,critical reviews in biotechnology,9,0
1246,21.393908,225.61935,-2571.9424,1276,the journal of knee surgery,9,0
1247,22.116676,-1139.4635,-2221.176,1277,physiotherapy research international,3,0
1248,20.929272,-442.3321,-2183.8276,1278,journal of manipulative and physiological therapeutics,3,0
1249,23.56221,-586.82874,-2319.5146,1279,pain practice,3,0
1250,22.839443,-189.97237,-2460.1074,1280,journal of orthopaedic trauma,9,0
1251,21.91017,-448.7558,-2641.062,1281,southern medical journal,4,0
1252,20.877645,-753.8995,-2245.471,1282,thescientificworldjournal,3,0
1253,20.051626,1260.2656,2166.5947,1283,siam review,2,0
1254,25.627258,438.58698,162.89885,1284,journal of the national medical association,4,0
1255,20.464636,336.30414,-600.6777,1285,clinical obstetrics and gynecology,3,0
1256,22.426434,826.5193,814.9252,1286,journal of the international neuropsychological society,4,0
1257,22.632938,1680.5443,612.2761,1287,addiction,4,0
1258,30.78988,1825.315,-349.15466,1288,health psychology,1,0
1259,22.219929,895.1404,647.3933,1289,current pharmaceutical design,4,0
1260,22.787815,1680.334,419.0163,1290,current drug abuse reviews,4,0
1261,23.923594,1753.6023,-1352.076,1291,appetite,4,0
1262,20.980898,1478.2811,-704.22473,1292,annual review of clinical psychology,1,0
1263,34.868355,-453.82983,-1069.3445,1293,international journal of obesity,4,0
1264,23.97522,1614.2314,-1128.1432,1294,obesity research and clinical practice,1,0
1265,20.980898,1536.5013,-1206.7765,1295,health education journal,1,0
1266,21.342281,745.37585,-2416.6917,1296,current opinion in critical care,1,0
1267,22.065048,1339.213,640.38104,1297,cns drugs,4,0
1268,22.065048,1769.8593,-1833.2063,1298,clinical gerontologist: the journal of aging and mental health,4,0
1269,20.103252,914.6564,-648.05774,1299,archives of disease in childhood,0,0
1270,23.923594,-287.16635,-209.06963,1300,journal of clinical virology,0,0
1271,20.929272,135.75264,-2106.0986,1301,surgical clinics of north america,3,0
1272,28.053692,445.2309,-1854.9991,1302,current biology,0,0
1273,24.64636,-394.00613,-469.13632,1303,cancer cell,0,0
1274,22.529686,209.71683,-885.4235,1304,orphanet journal of rare diseases,0,0
1275,25.162622,-669.2453,183.39734,1305,jama ophthalmology,0,0
1276,21.290655,-236.87599,-1179.377,1306,journal of clinical immunology,0,0
1277,20.103252,1031.1338,1942.5769,1307,cliometrica: journal of historical economics and econometric history,2,0
1278,20.258131,1051.2325,2008.47,1308,econometric theory,2,0
1279,21.135777,873.09125,1045.4714,1309,annals of long-term care,4,0
1280,20.877645,615.56024,-1392.0916,1310,clinical endoscopy,0,0
1281,20.051626,618.9402,-183.15231,1311,endocrine practice,0,0
1282,26.246773,-298.02353,-1308.8793,1312,journal of biomedical informatics,0,0
1283,26.814661,1856.0948,1045.609,1313,the primary care companion to cns disorders,4,0
1284,24.801239,1231.0409,237.93658,1314,archives of neurology,4,0
1285,21.703665,497.04263,-1042.1572,1315,neurogenetics,4,0
1286,29.757357,805.4474,-181.58023,1316,annals of neurology,4,0
1287,22.73619,1182.8623,436.9685,1317,neurotherapeutics,4,0
1288,22.89107,1169.2882,561.1858,1318,neurocase,4,0
1289,21.187403,1113.6377,547.23474,1320,clinical child and family psychology review,4,0
1290,21.032524,1576.3927,663.22876,1321,journal of child and family studies,4,0
1291,20.361383,1627.6265,789.61694,1322,journal of the american psychiatric nurses association,4,0
1292,20.464636,1367.2694,1871.6012,1323,the review of economic studies,2,0
1293,20.67114,1529.6196,2056.1323,1324,annual review of financial economics,2,0
1294,21.342281,1042.6997,2115.9092,1325,the american economic review,2,0
1295,20.206505,1352.206,1930.4532,1326,new zealand economic papers,2,0
1296,22.426434,-1137.4376,-554.145,1327,stem cell research and therapy,9,0
1297,21.858543,194.52098,-1182.4854,1328,cardiovascular research,0,0
1298,22.426434,-1137.091,-293.794,1329,regenerative medicine,9,0
1299,26.040268,-1025.659,-182.81007,1330,tissue engineering part a: tissue engineering,9,0
1300,21.548786,718.6612,-208.8256,1331,current opinion in biotechnology,0,0
1301,20.877645,852.2476,-504.679,1332,stem cell reports,9,0
1302,20.877645,594.37006,-877.13055,1333,biofabrication,9,0
1303,20.154879,599.3379,-1006.51215,1334,j clin prev cardiol.,0,0
1304,20,-867.7548,2737.6614,1336,advances in skin and wound care: the journal for wound prevention and healing,19,13
1305,20,2144.789,-2216.8135,1337,family process,20,14
1306,20.877645,1073.7927,2311.2793,1338,organization science,2,0
1307,20.774393,1000.90186,140.26155,1339,"ieee transactions on systems, man and cybernetics, part a: systems and humans",9,0
1308,20.464636,864.3535,2404.9038,1340,strategic entrepreneurship journal,2,0
1309,20.464636,990.6225,2458.5127,1341,long range planning,2,0
1310,20.206505,1173.2355,2443.925,1342,computational and mathematical organization theory,2,0
1311,20.051626,-693.192,1240.4883,1343,world politics,5,0
1312,20.154879,-588.7522,1351.4668,1344,international organization,5,0
1313,21.187403,81.36827,-2590.5042,1345,scandinavian journal of medicine and science in sports,9,0
1314,23.56221,-236.39183,-2329.898,1346,physical therapy,9,0
1315,21.806917,-316.9798,-2678.9253,1347,journal of manual &amp; manipulative therapy,9,0
1316,21.548786,285.08347,-2529.0828,1348,international journal of sports physical therapy,9,0
1317,20.980898,343.76382,-2551.5884,1349,manual therapy,9,0
1318,21.187403,-88.543396,-2535.1511,1350,journal of strength and conditioning research,9,0
1319,21.600412,16.65005,-2585.8328,1351,journal of athletic training,9,0
1320,21.187403,-283.0524,-2393.352,1352,clinical journal of sport medicine,9,0
1321,20.980898,-63.874897,-2666.5288,1353,journal of the american podiatric medical association,9,0
1322,22.116676,1437.1025,-2306.1838,1354,work,9,0
1323,20.980898,-186.6277,-2719.7695,1355,human movement science,9,0
1324,21.600412,-84.31288,-2416.3455,1356,sports health: a multidisciplinary approach,9,0
1325,20.980898,-272.6618,-2626.1628,1357,journal of sport rehabilitation,9,0
1326,20.929272,917.0744,-1177.077,1358,european journal of vascular and endovascular surgery,1,0
1327,22.994322,1181.9348,-846.69977,1359,american family physician,1,0
1328,25.420753,929.0941,330.26547,1360,social cognitive and affective neuroscience,4,0
1329,24.336603,-220.57971,-243.04721,1361,the hippocampus,4,0
1330,21.91017,714.17896,688.482,1362,memory,4,0
1331,24.594734,799.52655,557.0411,1363,cerebral cortex,4,0
1332,20.929272,472.00015,767.3985,1364,cognitive neuroscience,4,0
1333,24.284977,555.24866,684.03076,1365,trends in cognitive sciences,4,0
1334,22.219929,875.43976,911.9733,1366,neurobiology of learning and memory,4,0
1335,22.426434,-225.1032,-554.36993,1367,medical dosimetry,3,0
1336,21.445534,-751.1503,-1168.0505,1368,journal of cancer research and therapeutics,3,0
1337,21.393908,-327.4557,-1784.9635,1369,brachytherapy,3,0
1338,22.374805,-376.86838,-535.64526,1370,frontiers in systems neuroscience,4,0
1339,21.135777,-221.3352,1106.9736,1371,globecom - ieee global telecommunications conference,2,0
1340,26.608156,-962.1599,-481.52472,1372,ieee transactions on signal processing,2,0
1341,21.703665,-174.2339,1253.1285,1373,"2011 49th annual allerton conference on communication, control, and computing, allerton 2011",2,0
1342,21.806917,-160.40672,1128.3898,1374,european signal processing conference,2,0
1343,21.135777,-157.0116,1316.1948,1376,"17th dsp 2011 international conference on digital signal processing, proceedings",2,0
1344,21.445534,15.652685,1546.9053,1377,"conference record of the asilomar conference on signals, systems and computers",2,0
1345,26.195147,297.0322,1081.9236,1378,ieee international conference on acoustics speech and signal processing,2,0
1346,21.135777,-258.972,1247.7372,1379,computer networks,2,0
1347,21.703665,-67.46713,1236.19,1380,ieee transactions on information theory,2,0
1348,22.839443,-1787.9,991.4844,1381,ieee vts ... vehicular technology conference : vtc : [proceedings],2,0
1349,21.239029,112.62598,1471.1752,1382,ieee international symposium on information theory - proceedings,2,0
1350,22.787815,-2013.3279,-305.98053,1383,digital signal processing,2,0
1351,21.135777,-89.39882,1301.852,1384,ieee transactions on information forensics and security,2,0
1352,21.135777,-217.8691,1301.2854,1385,advances in computational mathematics,2,0
1353,21.135777,-39.640404,1366.2142,1386,ieee transactions on wireless communications,2,0
1354,21.239029,-191.8358,1187.3889,1387,"2011 ieee information theory workshop, itw 2011",2,0
1355,22.581312,218.58168,1136.9116,1389,"2012 ieee statistical signal processing workshop, ssp 2012",2,0
1356,21.135777,12.763289,1438.0562,1390,ieee transactions on communications,2,0
1357,22.529686,31.040962,1366.0369,1392,applied and computational harmonic analysis,2,0
1358,21.135777,48.346706,1491.4878,1393,physical communication,2,0
1359,21.600412,-24.204845,1487.1007,1394,ieee high-performance computer architecture symposium proceedings,2,0
1360,20,464.60614,-3130.8848,1395,journal of private enterprise,21,15
1361,22.065048,1674.2175,732.22034,1396,journal of anxiety disorders,4,0
1362,22.994322,1636.2692,1229.2224,1397,journal of trauma and dissociation,4,0
1363,22.994322,1067.3868,598.973,1398,the journal of clinical sleep medicine,4,0
1364,29.86061,1798.4224,-1899.3986,1399,european journal of heart failure,1,0
1365,28.105316,1932.3854,-1673.3221,1400,american journal of translational research,1,0
1366,29.602478,981.7525,-666.8557,1401,bmj open,1,0
1367,25.575632,1400.808,-112.82374,1402,psychosomatics,1,0
1368,23.768715,1305.0275,-2007.4084,1403,journal of interventional cardiology: an international forum for global cardiovascular therapies,1,0
1369,23.923594,1667.6287,-894.1558,1404,drug information journal,1,0
1370,23.097574,2091.9905,-869.9148,1405,european heart journal: acute cardiovascular care,1,0
1371,31.719154,1354.4498,-712.47266,1406,jacc. heart failure,1,0
1372,29.912235,1661.3259,-127.28904,1407,"diabetes, obesity and metabolism: a journal of pharmacology and therapeutics",1,0
1373,20,2564.5596,1944.8339,1408,new testament studies,22,16
1374,20.41301,343.22073,565.443,1409,journal of rural studies,8,0
1375,20.41301,449.36038,510.9044,1410,geojournal: an international journal on human geography and environmental sciences,8,0
1376,22.787815,117.25282,519.50684,1411,conservation biology,8,0
1377,20.41301,242.04848,556.2547,1412,social studies of science,8,0
1378,20.41301,179.11836,530.5271,1413,global networks: a journal of transnational affairs,8,0
1379,22.73619,1725.53,-1887.7909,1414,pediatric cardiology,1,0
1380,21.703665,-2015.6967,-631.7884,1415,proceedings of the ieee conference on decision and control,9,0
1381,20.206505,-753.73584,1334.4801,1416,mathematics of operations research,2,0
1382,20.309757,-424.83,1548.9995,1417,operations research,2,0
1383,21.08415,506.6402,1512.0773,1418,games and economic behavior,2,0
1384,21.91017,-1032.273,1433.6732,1419,"2013 ieee conference on computer communications workshops, infocom wkshps 2013",2,0
1385,20.206505,565.1467,370.899,1420,frontiers in neural circuits,4,0
1386,20.516262,-28.26876,-275.92184,1421,mechanisms of development,0,0
1387,20.516262,392.09442,-284.27258,1422,biology of reproduction,0,0
1388,21.08415,293.72742,-984.44305,1423,wiley interdisciplinary reviews: systems biology and medicine,0,0
1389,20.516262,302.03537,-212.0624,1424,the international journal of developmental biology,0,0
1390,22.271553,298.0166,-1680.4558,1425,evolution and development,8,0
1391,26.401653,-158.65717,-3.8540382,1426,genome biology,0,0
1392,20.722767,518.41095,-861.44824,1427,surgical pathology clinics,0,0
1393,20.722767,423.43808,-95.80068,1428,international journal of clinical and experimental pathology,0,0
1394,21.239029,229.97032,-1494.3682,1429,indian journal of pathology and microbiology,3,0
1395,22.839443,210.60664,-1362.4746,1430,world journal of gastroenterology,0,0
1396,23.510584,-78.69323,-1115.626,1431,american journal of dermatopathology,3,0
1397,20.774393,773.8641,-567.22156,1432,dermatologic clinics,3,0
1398,20.41301,-687.65125,-496.63828,1433,dermatologic surgery,0,0
1399,20.722767,267.71976,-1267.0061,1434,immunology and allergy clinics of north america,0,0
1400,25.214249,227.48567,1059.6062,1436,"proceedings of the 28th international conference on machine learning, icml 2011",2,0
1401,23.30408,286.7025,1152.8408,1437,ieee: signal processing magazine,2,0
1402,23.923594,217.83203,986.1665,1438,journal of machine learning research,2,0
1403,21.548786,38.134563,1300.0231,1439,fusion 2011 - 14th international conference on information fusion,2,0
1404,22.942696,-1445.5757,-1000.2932,1440,ieee antennas and propagation magazine,9,0
1405,29.137842,337.43146,-1148.6958,1441,ieee transactions on biomedical engineering,2,0
1406,23.665462,150.13356,1132.8623,1443,ieee transactions on image processing,2,0
1407,23.717089,373.49652,1061.1348,1445,advances in neural information processing systems,2,0
1408,23.097574,91.24031,1066.9849,1446,bayesian analysis,2,0
1409,24.801239,65.86774,959.99567,1447,proceedings / ieee international symposium on biomedical imaging: from nano to macro. ieee international symposium on biomedical imaging,2,0
1410,23.30408,360.69333,1153.5864,1448,ieee transactions on pattern analysis and machine intelligence,2,0
1411,21.703665,-413.69913,199.58318,1450,cornea,0,0
1412,21.600412,-477.83118,363.5692,1451,journal of ophthalmic and vision research,0,0
1413,20.774393,-654.24805,261.46533,1452,journal of ophthalmology,0,0
1414,21.135777,1945.7196,-315.22736,1453,nursing economics,1,0
