id,x,y,author,dept,dept_id,mod_class
1768,1471.4127,-794.5794,"Lee, Sunhee",Medicine,39,2
1769,341.68985,-816.235,"Fry, Brendan C",Mathematics,36,9
1770,-1802.7572,155.62822,"Zucker, Nancy Lee",Psychiatry,54,18
1771,-4480.1113,-3139.7664,"Fulkerson, Mary M.",Divinity School,20,6
1772,852.04114,-966.84174,"Furtado, Gustavo PT",Romance Studies,60,11
1773,1045.6265,-502.9145,"Gaede, Jane Taylor",Pathology,47,11
1774,1255.6157,-462.51733,"McConkie-Rosell, Allyn",Pediatrics,48,11
1775,1204.0997,-391.07788,"McDonald, Marie Theresa",Pediatrics,48,11
1776,1727.2433,1212.7832,"Gaillard, Stephanie L",Medicine,39,16
1777,1186.6926,-1242.4258,"Kansagra, Sujay Mansukhlal",Pediatrics,48,4
1778,228.77429,217.77235,"Lewis Jr., Darrell Vincent",Pediatrics,48,8
1779,1060.7325,-1036.777,"McNamara Sr., James O'Connell",Neurobiology,42,4
1780,1526.7081,-891.3743,"Sinha, Saurabh Ranjan",Neurology,43,4
1781,-856.8044,1347.3347,"Klein, Stephen Matthew",Anesthesiology,2,3
1782,-909.0497,1422.1077,"Melton, M. Stephen",Anesthesiology,2,3
1783,-575.6951,223.48932,"MacLeod, David Brett",Anesthesiology,2,8
1784,-803.33673,2217.805,"Tucker, Marcy Schwartz",Anesthesiology,2,3
1785,-561.2907,-317.0633,"Nielsen, Karen Cristina",Anesthesiology,2,18
1786,1663.4176,-3162.6829,"Gandhi, Parag D",Ophthalmology,45,12
1787,-1183.5483,-746.81995,"Gao, Haiyan",Physics,51,6
1788,386.58215,-745.2278,"Liu, Jian-Guo",Physics,51,9
1789,-1096.6581,-699.97784,"Howell, Calvin R.",Physics,51,6
1790,1698.0852,361.94107,"Hardaker Jr., William Thomas",Orthopaedics,46,0
1791,1049.762,367.15396,"Garrigues, Grant Edward",Orthopaedics,46,0
1792,-4394.0005,-3189.027,"GASPAROVIC, ELLEN KATHERINE",Mathematics,36,6
1793,-907.3183,-2520.533,"Venakides, Stephanos",Mathematics,36,6
1794,-862.0638,-740.12305,"Gavin, Henri P.",Civil and Environmental Engineering,12,6
1795,-474.3017,29.657568,"Reiter, Jerome P.",Statistical Science,67,1
1796,1391.5966,-646.5699,"Muir, Andrew Joseph",Medicine,39,4
1797,823.7605,1290.4093,"George, Stephen L.",Biostatistics & Bioinformatics,9,1
1798,-1055.7974,-414.7206,"McEvoy, Joseph Patrick",Psychiatry & Behavioral Sciences,55,8
1799,2039.8678,925.85925,"Roggli, Victor Louis",Pathology,47,16
1800,-356.02316,756.6484,"Ossmann, Eric William",Surgery,68,13
1801,-393.0593,-969.28735,"Gereffi, Gary",Sociology,66,6
1802,8172.5894,-307.31497,"Gervais, Simon",Fuqua School of Business,30,14
1803,-111.82415,-1.9982747,"Gesty-Palmer, Diane",Medicine,39,9
1804,-1061.7283,-170.9525,"Getz, Jayce Robert",Mathematics,36,12
1805,-95.139885,1217.5488,"Gheith, Jehanne",Slavic and Eurasian Studies,64,15
1806,-1176.8069,-1095.5042,"Gibson, Joshua",Art of the Moving Image,4,6
1807,48.64369,1496.288,"Ginsberg, Brian",Anesthesiology,2,15
1808,-1014.46497,-242.71246,"Simmons, Leigh Ann",School of Nursing,63,12
1809,87.007034,-701.4684,"Glander, Kenneth Earl",Evolutionary Anthropology,29,6
1810,108.50376,-1201.0009,"Taylor, Andrea Beth",Community and Family Medicine,14,18
1811,-571.1541,-718.75366,"Glass, Jeffrey",Electrical and Computer Engineering,26,6
1812,-4413.931,-3282.3994,"Goknar, Erdag",Slavic and Eurasian Studies,64,6
1813,-1782.8401,35.577984,"Gold, Deborah T.",Psychiatry & Behavioral Sciences,55,18
1814,-878.9186,-477.35608,"Goldberg, Joel Steven",Anesthesiology,2,6
1815,-229.8597,-126.698975,"Golden, Jay",Earth and Ocean Sciences,23,15
1816,-374.0154,-602.59247,"Goldman, Shalom Lawrence",Religious Studies,59,6
1817,1356.2826,973.0723,"Goldner, Richard Douglas",Orthopaedics,46,16
1818,1709.4323,110.785385,"Todd, Jamie Lynn",Medicine,39,9
1819,1169.2155,-946.15405,"He, Xiao-Ping",Neurology,43,4
1820,1451.952,-1992.0419,"Silver, Debra Lynn",Molecular Genetics and Microbiology,40,17
1821,-4167.8213,-3163.8726,"Gonzalez, Jose M.",Classical Studies,13,6
1822,493.8004,-878.4409,"Yuan, Fan",Biomedical Engineering,8,11
1823,-4017.0125,-2984.0266,"Goodacre, Mark S.",Religious Studies,59,6
1824,356.56345,81.83469,"Reiman, Michael Patrick",Community and Family Medicine,14,8
1825,-289.86954,619.15765,"Gordon, David Charles",Surgery,68,13
1826,-1499.3749,-973.8679,"Murray, Brian",Environmental Sciences and Policy,28,6
1827,-1952.499,-2017.1998,"Goss, Kristin Anne",Sanford School of Public Policy,61,6
1828,-1062.4131,98.50046,"Grabowski, Henry G.",Economics,24,12
1829,8348.827,-97.17676,"Graham, John R.",Fuqua School of Business,30,14
1830,7967.114,-110.37756,"Harvey, Campbell R.",Fuqua School of Business,30,14
1831,8186.275,35.76835,"Puri, Manju",Fuqua School of Business,30,14
1832,403.46136,-1138.746,"Grandl, Jorg",Neurobiology,42,18
1833,1525.1381,-2443.1807,"Granek, Joshua Aaron",Biostatistics & Bioinformatics,9,17
1834,1277.5166,-2304.2114,"Magwene, Paul Mitaari",Biology,7,17
1835,-2375.8916,1926.0953,"Mills, James Steven",Medicine,39,8
1836,1384.6522,611.09216,"Grant, Augustus Oliver",Medicine,39,16
1837,1050.3282,-136.62782,"Gray, Alice Lee",Medicine,39,9
1838,-1011.6814,-1006.5391,"Green, Deanna Mae",Pediatrics,48,6
1839,286.95474,706.6347,"Greenberg, Arthur",Medicine,39,9
1840,-904.4218,2195.2903,"Greenblatt, Lawrence Howard",Medicine,39,3
1841,-917.5573,2294.6025,"Zipkin, Daniella Ann",Medicine,39,3
1842,-989.8522,2234.0442,"Greene, Nathaniel Howard",Anesthesiology,2,3
1843,-1803.1631,719.04065,"Greenfield Jr., Joseph Cholmondeley",Medicine,39,8
1844,2198.3167,876.6794,"Greenleaf, Arno Lee",Biochemistry,6,16
1845,196.98528,1454.0951,"Greenup, Rachel Adams",Surgery,68,15
1846,279.41034,1512.9785,"Mackey, Aimee Marlena",Surgery,68,15
1847,-151.76132,-246.62785,"Lausier, Evangeline R.",Medicine,39,15
1848,-1535.5461,-459.2091,"Smoski, Moria Joy",Psychiatry & Behavioral Sciences,55,8
1849,-1212.7506,657.4848,"Nilsson Jr., Kent Ronald",Medicine,39,8
1850,248.61386,-686.9879,"Groh, Jennifer M.",Psychology and Neuroscience,56,13
1851,-1883.2109,93.95324,"Merwin, Rhonda M",Psychiatry & Behavioral Sciences,55,18
1852,773.7938,2044.3923,"Roy, Lance Atlas",Anesthesiology,2,7
1853,-3808.0327,-3068.1973,"Grosz, Elizabeth",Women's Studies,71,6
1854,709.19116,-1744.8759,"Hsieh, Tao-shih",Biochemistry,6,11
1855,14.203326,-1034.5315,"Lee, Seok-Yong",Biochemistry,6,6
1856,96.5843,-1523.1698,"Liedtke, Wolfgang Bernhard",Neurology,43,18
1857,98.37687,-1618.5505,"Wang, Fan",Neurobiology,42,18
1858,1301.1986,-395.91486,"Lo, Donald Ching-Tze",Neurobiology,42,4
1859,1879.5139,63.79167,"Yu, Yen-Rei Andrea",Medicine,39,9
1860,1544.0359,-241.72534,"Guo, Hongtao",Surgery,68,2
1861,814.9992,1057.3358,"Gustafson, Michael",Electrical and Computer Engineering,26,4
1862,768.2563,1139.1556,"Huettel, Lisa Gresham",Electrical and Computer Engineering,26,4
1863,820.4107,972.36005,"Nadeau, Joseph C.",Civil and Environmental Engineering,12,4
1864,963.80096,1108.5697,"Schaad, David E.",Civil and Environmental Engineering,12,4
1865,417.63257,-183.81143,"Rowell, Jennifer Voigt",Medicine,39,13
1866,486.69522,-3089.6565,"Gwyther, Lisa Pepper",Psychiatry & Behavioral Sciences,55,11
1867,1206.9766,-2250.1567,"Haase, Steven B.",Biology,7,17
1868,-2355.5215,-1056.273,"Olufolabi, Adeyemi John",Anesthesiology,2,18
1869,-4757.2476,-3363.2512,"Hadjioannou, Markos",Literature,34,6
1870,-1369.2412,-2396.0793,"Haff, Peter K.",Earth and Ocean Sciences,23,6
1871,1580.1694,2195.8025,"Hahn, Carol Anne",Radiation Oncology,57,15
1872,-4505.7095,-3241.0288,"Hain, Richard",Mathematics,36,6
1873,-432.19333,-1048.2502,"Richter, Daniel D.",Environmental Sciences and Policy,28,6
1874,-462.9459,-1017.0518,"Vandenberg, John",Environmental Sciences and Policy,28,6
1875,-1482.6421,-395.01895,"Zhang, Yunyan",Dermatology,18,8
1876,-4688.38,-3415.01,"Hall, Bruce S.",History,32,6
1877,-288.61932,-1341.8735,"Hall, William Charles",Neurobiology,42,18
1878,907.5922,56.026947,"Hallows, Rhett Kendall",Orthopaedics,46,8
1879,-140.33308,-818.2751,"Halpin, Patrick N.",Marine Science and Conservation,35,6
1880,-52.38514,-727.67566,"Johnston, David William",Marine Science and Conservation,35,6
1881,-83.95919,-810.56384,"Nowacek, Douglas",Marine Science and Conservation,35,6
1882,-379.79758,-745.1951,"Urban, Dean L.",Environmental Sciences and Policy,28,6
1883,1875.8016,-647.4671,"Hammer, Gianna",Immunology,33,2
1884,-220.78989,-770.8343,"Hammond, Timothy Grant",Medicine,39,6
1885,-3047.984,-154.24347,"Hamoudi, Amar",Sanford School of Public Policy,61,10
1886,-2014.5353,-567.1763,"Jeuland, Marc A.",Sanford School of Public Policy,61,10
1887,-2912.9246,-48.09044,"Pattanayak, Subhrendu K.",Sanford School of Public Policy,61,10
1888,-1332.2662,-1493.4039,"Hardt, Michael",Literature,34,6
1889,136.34485,-1940.2671,"Hargrove, Amanda Elaine",Chemistry,11,11
1890,-2294.4346,-2147.5374,"Harris, Alex",Sanford School of Public Policy,61,6
1891,405.58395,21.729748,"Hash II, Thomas Walter",Radiology,58,8
1892,-3238.152,-2722.8948,"Hassan, Mona",Religious Studies,59,6
1893,-824.736,-329.43332,"Hasso, Frances Susan",Women's Studies,71,6
1894,-2669.1096,1091.3798,"Ragsdale, Luna Chen",Surgery,68,5
1895,-2605.133,1025.2152,"Knaack, William R.",Medicine,39,5
1896,-1469.3021,-507.33356,"Hays, Judith C.",School of Nursing,63,5
1897,106.3564,1090.7463,"Haystead, Clare Mhairi",Radiology,58,7
1898,471.40567,-43.6889,"Wang, Honggang",Medicine,39,15
1899,1647.9763,-731.48083,"Racioppi, Luigi",Medicine,39,2
1900,2197.8503,-951.9852,"Liton, Paloma Borrajo",Ophthalmology,45,2
1901,-876.73474,-1057.5306,"Heffernan, James Brendan",Environmental Sciences and Policy,28,6
1902,1116.4392,-804.7394,"Wang, Xiao-Fan",Pharmacology & Cancer Biology,49,11
1903,-1348.255,-440.08127,"Hench, James",Marine Science and Conservation,35,6
1904,1799.9674,117.36618,"Henderson, Heather Tripp",Pediatrics,48,9
1905,-899.37134,-1408.197,"Matters, Loretta Mary",School of Nursing,63,5
1906,-1383.2661,-673.8214,"Lombardi, Marilyn May",School of Nursing,63,5
1907,-1689.4191,-614.3313,"Williams, Christina L.",Psychology and Neuroscience,56,8
1908,338.51547,1416.8098,"Hertzberg, Barbara Spector",Radiology,58,7
1909,453.1595,-554.8639,"Hickey, Patrick Thomas",Neurology,43,13
1910,159.27945,-676.71344,"Stacy, Mark Allen",Neurology,43,13
1911,-171.38127,108.0937,"Hillygus, Dione Sunshine",Political Science,52,1
1912,-1639.3218,-1638.4304,"Hilton, Andrew Douglas",Electrical and Computer Engineering,26,12
1913,1559.5614,-388.2705,"HILTON, MATTHEW JAMES",Orthopaedics,46,0
1914,681.45917,2119.464,"Sosa, Julie Ann",Surgery,68,7
1915,442.94046,-114.43997,"Hobson-Webb, Lisa Deneen",Neurology,43,13
1916,311.54892,-301.82135,"Juel, Vern Charles",Neurology,43,13
1917,78.41265,-274.75226,"Mhoon, Justin",Neurology,43,13
1918,220.56635,-203.79156,"Massey, Janice Munn",Neurology,43,13
1919,151.29799,-327.75708,"Sanders, Donald Benjamin",Neurology,43,13
1920,1225.6045,-2086.4197,"Hochgeschwender, Ute",Neurobiology,42,17
1921,348.9494,-447.77542,"Jarvis, Erich David",Neurobiology,42,13
1922,-76.54431,669.8611,"Hockenberry, Marilyn J",School of Nursing,63,2
1923,10.235125,712.9152,"Rodgers, Cheryl C",School of Nursing,63,2
1924,2277.4988,-1019.197,"Hohmeier, Hans-Ewald",Medicine,39,2
1925,2321.298,-829.4391,"Moss, Larry Gene",Medicine,39,2
1926,-1690.6981,797.84106,"Knobel, Robin Britt",School of Nursing,63,5
1927,1912.3938,-123.33976,"Ingram, Jennifer Leigh",Medicine,39,9
1928,2046.8683,207.63666,"Wang, Ying",Medicine,39,9
1929,-1304.6599,171.4394,"Hoover, Kevin Douglas",Economics,24,8
1930,-735.9294,-952.0099,"Hotz, Nico",Mechanical Engineering and Materials Science,37,6
1931,-1208.9607,1542.5334,"Howard, Brandon Augustus",Radiology,58,3
1932,-1136.405,-801.8036,"Reid, Chantal D.",Biology,7,6
1933,8071.4893,-117.95565,"Hsieh, David A.",Fuqua School of Business,30,14
1934,-261.62604,-2124.069,"Schwartz-Bloom, Rochelle Denenberg",Pharmacology & Cancer Biology,49,17
1935,609.2684,795.7766,"Huang, Andrew T.",Medicine,39,16
1936,-212.62274,-292.9644,"Huang, Erich Senin",Biostatistics & Bioinformatics,9,8
1937,2129.9443,-889.0938,"Zhu, Jiangao",Medicine,39,2
1938,4637.8564,2482.2852,"Moorman, Christine",Fuqua School of Business,30,12
1939,-1389.3273,53.521275,"Hueckel, Tomasz",Civil and Environmental Engineering,12,8
1940,-1453.4722,-659.5993,"Kranton, Rachel",Economics,24,5
1941,263.03055,-1267.7546,"Hull, Court Alan",Neurobiology,42,18
1942,750.83746,-817.8348,"Johnson, Zackary",Marine Science and Conservation,35,2
1943,-1796.8033,-444.7927,"Hutter, Reinhard",Divinity School,20,8
1944,-2040.704,-876.45404,"Wu, Bei",School of Nursing,63,18
1945,405.98846,1337.6239,"Hyslop, Theresa Marie",Biostatistics & Bioinformatics,9,15
1946,-1706.0685,652.3041,"Idriss, Salim Farouk",Pediatrics,48,8
1947,-1495.6069,457.7948,"Neu, Wanda Krassowska",Biomedical Engineering,8,8
1948,-740.059,-673.2037,"Yashin, Anatoli I.",Social Science Research Institute,65,6
1949,-522.509,-964.6667,"Pratson, Lincoln F.",Earth and Ocean Sciences,23,6
1950,162.34282,-983.04956,"Porporato, Amilcare",Civil and Environmental Engineering,12,11
1951,-430.7107,-974.93,"Newell, Richard G.",Environmental Sciences and Policy,28,6
1952,-537.70026,-888.1825,"Plata, Desiree Louise",Civil and Environmental Engineering,12,6
1953,-3114.2786,-278.04718,"Jaimovich, Nir",Economics,24,10
1954,-513.90063,2933.5605,"James, Tamara M.",Community and Family Medicine,14,7
1955,485.96127,382.52448,"Jang, David W",Surgery,68,16
1956,-1503.5117,1663.4354,"Jaquiss, Robert",Surgery,68,3
1957,-954.7735,-1854.7086,"Jenson, Deborah",Romance Studies,60,17
1958,-4698.654,-3294.6003,"Szabo, Victoria",Art,3,6
1959,2034.4049,1550.2747,"Jentleson, Bruce W.",Sanford School of Public Policy,61,1
1960,-463.60867,-936.98926,"Weinthal, Erika S.",Environmental Sciences and Policy,28,6
1961,203.71419,-1390.4796,"Ji, Ru-Rong",Anesthesiology,2,18
1962,192.13535,-1500.2539,"Xu, Zhenzhong",Anesthesiology,2,18
1963,202.52443,-1591.7614,"Tracey Jr., William Daniel",Anesthesiology,2,18
1964,-82.43301,-1042.7324,"Johnsen, Sonke",Biology,7,6
1965,-707.1713,628.6977,"Sullivan, Dori Taylor",School of Nursing,63,18
1966,-389.66904,1920.6599,"Lyn, Michelle Jacqueline",Community and Family Medicine,14,1
1967,-14.708655,1962.9946,"Payne, Richard",Medicine,39,15
1968,-702.1385,715.8592,"Johnson, Tana L.",Sanford School of Public Policy,61,18
1969,-348.2596,-992.519,"Johnson, Timothy Lawrence",Earth and Ocean Sciences,23,6
1970,-588.9416,-989.73303,"Patino-Echeverri, Dalia",Environmental Sciences and Policy,28,6
1971,-367.5605,-1332.5759,"Johnston, Christopher David",Political Science,52,18
1972,-508.05884,-1329.9069,"Liu, Qing Huo",Electrical and Computer Engineering,26,11
1973,119.38455,-1350.4855,"Jordt, Sven Eric",Anesthesiology,2,18
1974,11.783277,-1651.3774,"Liu, Boyi",Anesthesiology,2,18
1975,4471.879,2735.9294,"Joseph, John",Fuqua School of Business,30,12
1976,-849.45624,269.842,"Joshi, Anand B.",Orthopaedics,46,6
1977,1127.5576,-2072.0159,"Juvvadi, Praveen Rao",Pediatrics,48,17
1978,286.82355,147.86432,"Kamei, Robert Ken",Pediatrics,48,16
1979,1059.0709,-345.77063,"Kravitz, Richard Mark",Pediatrics,48,11
1980,-956.4726,-842.0294,"Kasibhatla, Prasad S.",Environmental Sciences and Policy,28,6
1981,647.9621,-806.75543,"Kastan, Michael Barry",Pharmacology & Cancer Biology,49,13
1982,323.4178,-977.388,"Matsunami, Hiroaki",Molecular Genetics and Microbiology,40,18
1983,-1015.4668,-720.1873,"Katsouleas, Thomas",Electrical and Computer Engineering,26,6
1984,-383.30435,-1121.5208,"Khlystov, Andrey",Civil and Environmental Engineering,12,6
1985,66.005714,-1124.7285,"Kumar, Mukesh",Environmental Sciences and Policy,28,11
1986,1547.4346,-2705.9934,"Katz, David F.",Biomedical Engineering,8,12
1987,654.23236,-465.45898,"Kaul, Mala Shaykher",Medicine,39,0
1988,166.8738,-1273.347,"Kay, Jeremy N.",Neurobiology,42,18
1989,456.8964,-1257.4225,"Kay, Richard Frederick",Evolutionary Anthropology,29,17
1990,371.73257,289.30978,"Raynor, Eileen Margolies",Surgery,68,16
1991,1034.146,-418.40768,"Kearney, Hutton Moore",Pathology,47,11
1992,306.34183,-222.4415,"Keenan, Robert Thomas",Medicine,39,0
1993,1010.032,-2034.3192,"Keene, Jack Donald",Molecular Genetics and Microbiology,40,17
1994,-2157.28,-179.7757,"Keeney, Ralph L.",Fuqua School of Business,30,12
1995,-1130.6921,-700.1808,"Nau, Robert F.",Fuqua School of Business,30,6
1996,-4611.673,-3336.579,"Kelley, Judith",Sanford School of Public Policy,61,6
1997,-4513.7065,-3337.888,"Kelly, Roy",Sanford School of Public Policy,61,6
1998,1587.85,2089.585,"Kim, Grace Jewel",Radiation Oncology,57,15
1999,-4798.6387,-3650.4968,"Kim, Hwansoo",Religious Studies,59,6
2000,1979.0975,994.7925,"Kim, So Young",Molecular Genetics and Microbiology,40,16
2001,-3104.522,-3879.058,"Kimbrough, Kent P.",Economics,24,10
2002,-2256.3013,-2269.8552,"Kirk, Robin",Cultural Anthropology,16,6
2003,-4031.395,-3084.6436,"Kitschelt, Herbert P.",Political Science,52,6
2004,-478.47766,-954.84326,"Klein, Emily M.",Earth and Ocean Sciences,23,6
2005,1546.5701,-1986.7903,"Klingensmith, John Archbold",Cell Biology,10,17
2006,909.0045,-998.46313,"Klotman, Mary E",Medicine,39,11
2007,-153.9606,-1926.8354,"Knio, Omar Mohamad",Mechanical Engineering and Materials Science,37,17
2008,1093.9092,-1556.4832,"Ko, Dennis",Molecular Genetics and Microbiology,40,17
2009,1380.868,-1830.4899,"Tobin, David Maurice",Molecular Genetics and Microbiology,40,17
2010,-141.38829,-1455.9504,"Koelle, Katharina V.",Biology,7,18
2011,-1032.5054,-2156.8926,"Mattingly, Jonathan Christopher",Mathematics,36,6
2012,900.28906,-1874.6229,"Reed, Michael C.",Mathematics,36,17
2013,-554.9724,9.356439,"Whetten, Kathryn",Sanford School of Public Policy,61,6
2014,-2440.9656,-1112.5573,"Kohrt, Brandon A.",Psychiatry & Behavioral Sciences,55,18
2015,-1325.2722,1403.7584,"Walther, Philip John",Surgery,68,8
2016,210.57675,1810.1028,"Washington, Edith Lacey",Radiology,58,7
2017,-82.28538,269.14124,"Kramer, Randall",Environmental Sciences and Policy,28,6
2018,1568.891,-806.10486,"Krangel, Michael S.",Immunology,33,2
2019,920.0508,1290.7388,"Kreissman, Susan Gail",Pediatrics,48,1
2020,634.8215,-1618.0629,"Kreuzer, Kenneth N.",Biochemistry,6,17
2021,-2776.8098,-109.34528,"Krishna, Anirudh",Sanford School of Public Policy,61,10
2022,-643.99896,-603.5346,"Krolik, Jeffrey L.",Electrical and Computer Engineering,26,6
2023,-1743.8763,-682.15967,"Rose, Jed Eugene",Psychiatry & Behavioral Sciences,55,18
2024,-218.8772,-759.2723,"Zhang, Wei",Psychiatry & Behavioral Sciences,55,6
2025,727.8918,-1174.6041,"Yoder, Anne Daphne",Biology,7,17
2026,-462.25266,-854.3042,"Lisanby, Sarah Hollingsworth",Psychiatry & Behavioral Sciences,55,18
2027,-467.54126,-768.8239,"McClintock, Shawn Michael",Psychiatry & Behavioral Sciences,55,18
2028,-455.12878,3028.141,"Kucera, Kristen Leigh",Community and Family Medicine,14,7
2029,804.7448,-2233.3054,"Kuehn, Margarethe Joanna",Biochemistry,6,17
2030,-218.52373,-989.4098,"Roberts, Craig D",Duke Institute for Brain Sciences,22,18
2031,-676.2622,207.40248,"Simon, Sidney Arthur",Neurology,43,8
2032,-1603.6836,-762.2662,"Stangl, Dalene K.",Statistical Science,67,18
2033,4148.232,2294.5183,"Kulchina, Elena",Fuqua School of Business,30,12
2034,743.137,609.3015,"Rhee, Eleanor Hoon Joo",Obstetrics and Gynecology,44,16
2035,1572.4257,-154.63243,"Price, Thomas Michael",Obstetrics and Gynecology,44,2
2036,-308.37314,704.4477,"Kumar, Amy Shah",Surgery,68,13
2037,2324.2798,-3502.6755,"Walsh, Molly McCarthy",Ophthalmology,45,12
2038,-1098.8069,-702.2186,"Kuran, Timur",Economics,24,6
2039,1326.7041,-1019.8938,"Pizoli, Carolyn Elizabeth",Pediatrics,48,4
2040,1176.0459,-1154.3938,"Sun, Jessica Muller",Pediatrics,48,4
2041,1503.148,-1071.5518,"Worley, Gordon",Pediatrics,48,4
2042,1790.3352,-476.95456,"Lachiewicz, Ave Maria",Pediatrics,48,11
2043,-23.999287,1868.5564,"Lambe, Camille Eckerd",School of Nursing,63,15
2044,1323.7955,-1114.2416,"Lampel, Heather Pamela",Dermatology,18,4
2045,-5.535254,-147.78903,"Land, Kenneth C.",Sociology,66,16
2046,-736.4866,-570.4275,"Stallard, Patrick J. Eric",Social Science Research Institute,65,6
2047,906.75275,2238.0605,"Landry, Michel Daniel",Community and Family Medicine,14,7
2048,-735.5254,795.7002,"Lantos, Paul Michael",Medicine,39,3
2049,-1445.5837,-1204.3309,"Larrick, Richard P.",Fuqua School of Business,30,12
2050,-1781.0929,-1782.1787,"Wade-Benzoni, Kimberly A.",Fuqua School of Business,30,12
2051,-1568.6294,-1915.5084,"Soll, Jack B.",Fuqua School of Business,30,12
2052,-4949.748,-3537.7158,"Lasch, Pedro",Art,3,6
2053,1118.1675,-633.8159,"Pendergast, Ann Marie",Pharmacology & Cancer Biology,49,11
2054,298.06845,-727.17816,"Layton, Harold",Mathematics,36,9
2055,1107.3574,-1668.1039,"Lew, Daniel Julio",Pharmacology & Cancer Biology,49,17
2056,401.1919,-865.7821,"Moss, Robert Graeme",Mathematics,36,9
2057,-1316.2026,112.76419,"Le, Ngoc-Bich",Surgery,68,8
2058,1088.6294,-956.7587,"Lechler, Terry H.",Dermatology,18,11
2059,763.0531,-1260.161,"Soderling, Scott Haydn",Cell Biology,10,11
2060,-1548.9324,-1765.535,"Lee, Benjamin C",Electrical and Computer Engineering,26,12
2061,-5013.43,-3438.049,"Lee, Kun Shan",Asian and Middle Eastern Studies,5,6
2062,235.86458,-287.37527,"Lee, Linda S.",Medical Education,38,13
2063,-1890.5977,-405.7578,"Lee, Tong Hyon",Psychiatry & Behavioral Sciences,55,8
2064,-1785.7933,-50.310772,"Peindl, Kathleen S.",Psychiatry & Behavioral Sciences,55,8
2065,330.31036,358.6219,"Wiener, Dana Nowicki",Anesthesiology,2,16
2066,-750.4658,251.32242,"LeGrand, Sara H.",Duke Global Health Institute,21,6
2067,-607.29724,-166.50137,"Pence, Brian Wells",Community and Family Medicine,14,6
2068,-473.43304,-387.69482,"McAllaster, Carolyn",School of Law,62,6
2069,-542.08655,105.26959,"Leight Jr., George Staples",Surgery,68,15
2070,-4252.192,-3233.0269,"Leighten, Patricia",Art,3,6
2071,56.034023,1177.5682,"Lentz, Aaron Claude",Surgery,68,4
2072,-106.10888,846.157,"Lesesky, Erin Bialas",Dermatology,18,13
2073,1517.024,872.98096,"Mithani, Suhail Kamrudin",Surgery,68,16
2074,-1062.108,-443.94403,"Linney, Elwood Albert",Molecular Genetics and Microbiology,40,8
2075,1390.4279,-559.51355,"Rosenthal, Mark Zachary",Psychiatry & Behavioral Sciences,55,2
2076,-251.50575,-1876.098,"Maggioni, Mauro",Mathematics,36,11
2077,-1977.3008,-676.0308,"Westman, Eric Charles",Medicine,39,18
2078,-159.3662,-58.264385,"Lewin, Arie Y.",Fuqua School of Business,30,15
2079,2003.395,393.885,"Li, Fang",Dermatology,18,9
2080,-210.31737,493.18457,"Li, Fan",Statistical Science,67,1
2081,-3190.5112,-4050.464,"Li, Jia",Economics,24,10
2082,1571.446,-1269.8822,"Zhang, Weiguo",Immunology,33,2
2083,1591.1501,-626.1456,"Zhu, Minghua",Immunology,33,2
2084,1362.4419,-726.6929,"Zhuang, Yuan",Immunology,33,2
2085,773.79913,-911.7592,"Lieber, Laura Suzanne",Religious Studies,59,11
2086,-1582.7643,-1813.5836,"Lind, E. Allan",Fuqua School of Business,30,12
2087,-859.21857,1801.2537,"Perz Edwards, Alyssa",Biology,7,3
2088,-431.22858,-701.6846,"Luber, Bruce M.",Psychiatry & Behavioral Sciences,55,18
2089,-379.46695,-1507.4342,"Lisberger, Stephen Gates",Neurobiology,42,18
2090,-3948.528,-3157.4082,"Lischer, Richard",Divinity School,20,6
2091,2260.7356,-3569.8125,"Liss, Jason Aaron",Ophthalmology,45,12
2092,1138.8241,-2323.5376,"Litvintseva, Anastasia P.",Molecular Genetics and Microbiology,40,17
2093,-515.9928,-452.61172,"Livingston, Elizabeth Gresham",Obstetrics and Gynecology,44,6
2094,-693.52826,-190.72517,"Lo, Mbaye",Asian and Middle Eastern Studies,5,8
2095,2114.44,290.75006,"Turi, Jennifer Lilly",Pediatrics,48,9
2096,-1058.5579,2165.597,"Lombard, Frederick Wilhelm",Anesthesiology,2,3
2097,-1370.117,-1875.384,"Longino, Michele",Romance Studies,60,6
2098,-807.12585,-1195.1775,"Yellen, Benjamin",Mechanical Engineering and Materials Science,37,6
2099,-2870.6401,-129.68884,"Lopomo, Giuseppe",Fuqua School of Business,30,10
2100,-2825.7212,-209.94717,"Marx, Leslie M.",Fuqua School of Business,30,10
2101,-3025.4941,-63.341576,"Sun, Peng",Fuqua School of Business,30,10
2102,-2819.0627,-1444.845,"McAdams, David",Fuqua School of Business,30,10
2103,-1248.8306,-432.10434,"Lozier, M. Susan",Earth and Ocean Sciences,23,6
2104,-700.2071,-724.815,"Ma, Li",Statistical Science,67,6
2105,-268.74036,-40.93431,"Machanavajjhala, Ashwinkumar Venkatanaga",Computer Science,15,15
2106,1970.9932,-657.3741,"MacIver, Nancie Jo",Pediatrics,48,2
2107,-303.74686,-2049.022,"MacPhail, Richard",Chemistry,11,17
2108,-1288.4424,-316.4853,"Price, Marva L. Mizell",School of Nursing,63,6
2109,-1136.681,-1458.6672,"Maddox, Randy L.",Divinity School,20,6
2110,-39.637474,-956.9079,"Robinson, Grant Alan",Surgery,68,18
2111,-454.45273,1398.6873,"Maggs, Bruce",Computer Science,15,1
