id,size,name,mod_class,department,dept_id,x,y,fixed
922,43.5,"Goldstein, Ricki Friedman",7,Pediatrics,48,656.99,2568.57,TRUE
923,40.0,"McKinney Jr., Ross Erwin",10,Pediatrics,48,-612.67,891.89,TRUE
924,41.2,"Lenfestey, Robert William",4,Pediatrics,48,-2902.56,-3319.44,TRUE
925,40.2,"Reiman Jr., Robert Ellis",1,Radiology,58,-1065.52,1688.66,TRUE
926,41.0,"Bennear, Lori Snyder",11,Environmental Sciences and Policy,28,-2606.65,251.03,TRUE
927,40.0,"Smith, Martin D.",11,Environmental Sciences and Policy,28,-2099.37,657.48,TRUE
928,40.4,"Pfaff, Alexander",6,Sanford School of Public Policy,61,-770.88,1465.66,TRUE
929,40.4,"Read, Andrew J",6,Marine Science and Conservation,35,2668.90,1699.70,TRUE
930,41.5,"Benner, Eric James",2,Pediatrics,48,386.51,-1411.78,TRUE
931,40.2,"Eroglu, Cagla",2,Cell Biology,10,2432.84,-1334.89,TRUE
932,40.2,"Kuo, Chay Titus",2,Cell Biology,10,1657.18,-1889.09,TRUE
933,40.0,"Liu, Chunlei",6,Radiology,58,2221.45,2301.11,TRUE
934,41.0,"Smith, Stephen William",6,Biomedical Engineering,8,2165.83,2794.87,TRUE
935,54.2,"Caspi, Avshalom",2,Psychology and Neuroscience,56,1757.62,1510.63,TRUE
936,46.9,"Moffitt, Terrie E.",6,Psychology and Neuroscience,56,828.76,2886.98,TRUE
937,40.6,"Proeschold-Bell, Rae Jean",10,Duke Global Health Institute,21,-42.01,2116.60,TRUE
938,40.0,"Bennett, George Vann",12,Biochemistry,6,1541.58,-1456.05,TRUE
939,40.2,"Marszalek, Piotr E.",12,Mechanical Engineering and Materials Science,37,165.33,-1197.69,TRUE
940,40.6,"Yang, Weitao",6,Chemistry,11,2307.71,1882.09,TRUE
941,40.4,"Shaw, Andrew David",0,Anesthesiology,2,1141.50,-519.32,TRUE
942,40.8,"BENSON, THEOPHILUS ADETOKUNBO",10,Computer Science,15,272.23,1845.01,TRUE
943,40.8,"Campa, Michael Joseph",4,Radiology,58,-2773.83,-3299.98,TRUE
944,41.2,"Gottlin, Elizabeth B.",4,Radiology,58,-2583.61,-3137.49,TRUE
945,41.7,"Pisetsky, David Stephen",10,Medicine,39,1108.13,969.25,TRUE
946,41.0,"Linardic, Corinne Mary",2,Pediatrics,48,1601.77,-946.38,TRUE
947,40.0,"Marks, Jeffrey R.",10,Surgery,68,2072.26,499.80,TRUE
948,40.8,"Schildkraut, Joellen Martha",6,Community and Family Medicine,14,2327.48,1331.83,TRUE
949,40.0,"Iversen Jr., Edwin Severin",2,Statistical Science,67,2187.09,926.46,TRUE
950,40.2,"Heine, Robert Phillips",6,Obstetrics and Gynecology,44,1636.15,1152.41,TRUE
951,44.0,"Seed, Patrick Casey",2,Pediatrics,48,1635.07,-1136.36,TRUE
952,41.0,"Ford, Anne Cunanan",10,Obstetrics and Gynecology,44,618.96,135.61,TRUE
953,40.6,"Hawblitzel Yarnall, Kimberly S.",5,Community and Family Medicine,14,-1260.95,-820.40,TRUE
954,41.9,"Beratan, David N.",6,Chemistry,11,2250.56,1993.49,TRUE
955,40.2,"Craig, Stephen Lawrence",6,Chemistry,11,2182.96,2194.48,TRUE
956,41.0,"Toone, Eric John",2,Chemistry,11,2639.05,-676.16,TRUE
957,42.5,"Moorman, Patricia Gripka",6,Community and Family Medicine,14,2073.97,1689.67,TRUE
958,41.0,"Myers, Evan Robert",6,Obstetrics and Gynecology,44,1618.52,1399.01,TRUE
959,41.9,"Berg, Carl",1,Medicine,39,1092.29,310.24,TRUE
960,41.5,"Berger, James O.",6,Statistical Science,67,722.62,800.95,TRUE
961,40.4,"Clyde, Merlise",6,Statistical Science,67,1694.82,1862.39,TRUE
962,40.6,"Bermeo, Sarah Blodgett",5,Sanford School of Public Policy,61,-2268.52,-1001.96,TRUE
963,40.2,"Bernhardt, Emily Snow",2,Biology,7,3069.56,1107.88,TRUE
964,47.7,"Doyle, Martin",6,Environmental Sciences and Policy,28,747.49,1499.84,TRUE
965,44.0,"Wright, Justin Prouty",2,Biology,7,2183.75,484.45,TRUE
966,41.3,"Liu, Jie",6,Chemistry,11,2661.46,2695.23,TRUE
967,40.6,"Jackson, Robert B.",6,Earth and Ocean Sciences,23,2704.47,1803.00,TRUE
968,42.3,"Oren, Ram",2,Environmental Sciences and Policy,28,2758.85,1194.07,TRUE
969,47.5,"Palmroth, Sari",6,Environmental Sciences and Policy,28,2525.64,2384.08,TRUE
970,40.8,"Di Giulio, Richard T.",2,Environmental Sciences and Policy,28,2786.61,394.30,TRUE
971,40.6,"Vengosh, Avner",6,Earth and Ocean Sciences,23,1904.01,1923.47,TRUE
972,40.6,"Hsu-Kim, Heileen",2,Civil and Environmental Engineering,12,1859.33,1377.73,TRUE
973,41.3,"Richardson, Curtis J.",2,Environmental Sciences and Policy,28,2274.39,1038.94,TRUE
974,54.6,"Fay, John Patrick",4,Environmental Sciences and Policy,28,-2540.88,-2826.05,TRUE
975,46.7,"Gunsch, Claudia K.",2,Civil and Environmental Engineering,12,947.77,964.77,TRUE
976,40.8,"Meyer, Joel",2,Environmental Sciences and Policy,28,2472.79,657.36,TRUE
977,42.3,"Hunt, Dana E.",2,Marine Science and Conservation,35,1107.26,-1222.62,TRUE
978,41.0,"Bernstein, Fernando",11,Fuqua School of Business,30,-749.47,-2411.78,TRUE
979,41.2,"Kok, A. Gurhan",11,Fuqua School of Business,30,-1060.93,-2379.12,TRUE
980,40.8,"Beskow, Laura Mari",2,Medicine,39,955.17,632.84,TRUE
981,40.8,"Holditch-Davis, Diane L.",12,School of Nursing,63,-579.39,2049.22,TRUE
982,40.0,"Jackson, George Lee",1,Medicine,39,1341.07,1093.23,TRUE
983,40.8,"Bettman, James R.",10,Fuqua School of Business,30,130.67,1831.47,TRUE
984,40.4,"Fitzsimons, Gavan J.",10,Fuqua School of Business,30,-483.42,707.20,TRUE
985,41.3,"Payne, John W.",10,Fuqua School of Business,30,10.48,1251.66,TRUE
986,40.2,"Ubel, Peter A",8,Fuqua School of Business,30,-1504.97,1449.91,TRUE
987,42.9,"Richard, Michael Jason",7,Ophthalmology,45,-368.97,1995.73,TRUE
988,41.5,"Kaylie, David Marcus",1,Surgery,68,2427.64,2076.72,TRUE
989,42.5,"Ready, Neal Edward",1,Medicine,39,2854.34,512.12,TRUE
990,41.7,"Mahmoud, Tamer Hamdy",7,Ophthalmology,45,-533.69,2155.33,TRUE
991,40.8,"Gururangan, Sridharan",2,Pediatrics,48,1744.20,839.28,TRUE
992,42.9,"Peters, Katherine Barnett",1,Neurology,43,2929.60,1576.50,TRUE
993,41.5,"He, Yiping",2,Pathology,47,2533.74,-1151.25,TRUE
994,42.5,"Rasheed, B. K. Ahmed",2,Pathology,47,1741.73,469.58,TRUE
995,41.7,"Vo-Dinh, Tuan",6,Biomedical Engineering,8,2623.08,2483.48,TRUE
996,40.2,"Nicchitta, Christopher Vincent",2,Cell Biology,10,2222.12,-1856.93,TRUE
997,41.2,"Black, Sherilynn",5,Medical Education,38,-1403.11,-2176.77,TRUE
998,41.2,"Dzirasa, Kafui",2,Psychiatry & Behavioral Sciences,55,893.86,357.69,TRUE
999,41.2,"Szabo, Steven",2,Psychiatry & Behavioral Sciences,55,-15.25,960.97,TRUE
1000,40.8,"Hartman, Zachary Conrad",1,Surgery,68,1248.86,195.85,TRUE
1001,40.2,"Clary, Bryan Marshall",1,Surgery,68,2663.40,382.47,TRUE
1002,40.8,"McCann, Richard L.",0,Surgery,68,1894.06,-377.86,TRUE
1003,40.4,"Pappas, Theodore N.",1,Surgery,68,1572.88,1078.38,TRUE
1004,40.4,"Scarborough, John Emerson",1,Surgery,68,1516.83,608.62,TRUE
1005,40.0,"White, Rebekah Ruth",1,Surgery,68,1919.99,-466.28,TRUE
1006,40.4,"Lagoo-Deenadayalan, Sandhya Anand",1,Surgery,68,320.43,247.48,TRUE
1007,40.2,"Willett, Christopher G.",1,Radiation Oncology,57,3540.64,1482.79,TRUE
1008,41.7,"Zani Jr., Sabino",1,Surgery,68,922.04,-158.13,TRUE
1009,41.5,"Strickler, John",1,Medicine,39,770.61,-437.79,TRUE
1010,41.5,"Perez, Alexander",1,Surgery,68,555.20,-324.34,TRUE
1011,41.3,"Wu, Li-Tzy",6,Psychiatry & Behavioral Sciences,55,1058.75,3024.19,TRUE
1012,41.0,"Burchett, Bruce Myatt",6,Psychiatry & Behavioral Sciences,55,111.51,2540.59,TRUE
1013,42.3,"Hybels, Celia F.",6,Psychiatry & Behavioral Sciences,55,-168.92,2605.43,TRUE
1014,43.6,"Li, Ting-Kai",6,Psychiatry & Behavioral Sciences,55,289.41,2714.63,TRUE
1015,41.3,"James, Sherman A.",6,Sanford School of Public Policy,61,328.41,1574.92,TRUE
1016,40.0,"Fillenbaum, Gerda G.",5,Psychiatry & Behavioral Sciences,55,-1225.64,75.37,TRUE
1017,42.3,"Mannelli, Paolo",6,Psychiatry & Behavioral Sciences,55,841.49,2753.80,TRUE
1018,40.0,"Swartz, Marvin Stanley",6,Psychiatry & Behavioral Sciences,55,651.69,2854.83,TRUE
1019,50.9,"Zeng, Yi",6,Medicine,39,1042.96,2918.68,TRUE
1020,55.2,"Kinghorn, Warren A.",6,Psychiatry & Behavioral Sciences,55,422.94,2506.68,TRUE
1021,43.1,"Blazing, Michael August",0,Medicine,39,660.40,-1258.22,TRUE
1022,40.0,"Silva, Susan Gray",12,School of Nursing,63,-310.08,1518.24,TRUE
1023,48.8,"Varia, Indira Mahesh",5,Psychiatry & Behavioral Sciences,55,-2077.91,-1219.69,TRUE
1024,41.3,"Blitzblau, Rachel Catherine",1,Radiation Oncology,57,2123.63,1217.14,TRUE
1025,40.6,"Gockerman, Jon Paul",1,Medicine,39,1758.46,-575.86,TRUE
1026,40.0,"Datto, Michael Bradley",1,Pathology,47,1209.24,-622.43,TRUE
1027,44.2,"Riedel, Richard Francis",1,Medicine,39,1780.34,-203.51,TRUE
1028,40.0,"Vlahovic, Gordana",1,Medicine,39,456.45,-0.11,TRUE
1029,40.0,"Hanks, Brent Allen",2,Medicine,39,55.22,-1699.65,TRUE
1030,42.9,"Blood-Siegfried, Jane Elizabeth",12,School of Nursing,63,-1457.98,815.03,TRUE
1031,42.1,"Bloomfield, Gerald",0,Medicine,39,1933.50,520.99,TRUE
1032,47.5,"Waugh, Robert Andrew",4,Medicine,39,-3579.00,-3934.65,TRUE
1033,40.0,"Finkelstein, Eric Andrew",7,Duke Global Health Institute,21,1004.28,837.99,TRUE
1034,40.2,"Limkakeng Jr., Alexander Tan",10,Surgery,68,-314.40,143.17,TRUE
1035,40.6,"Lynch, Catherine Ann",2,Surgery,68,1009.07,1083.75,TRUE
1036,41.9,"Blount, Alma G.",9,Sanford School of Public Policy,61,-9297.69,-2255.50,TRUE
1037,40.6,"Blum, Volker",9,Mechanical Engineering and Materials Science,37,-6492.20,729.13,TRUE
1038,40.4,"Potter, Guy Glenn",2,Psychiatry & Behavioral Sciences,55,1722.14,1312.69,TRUE
1039,41.3,"Boadu, Fred K.",5,Civil and Environmental Engineering,12,-1609.60,-440.55,TRUE
1040,43.1,"Boatwright, Mary T.",9,Classical Studies,13,-6099.41,974.80,TRUE
1041,43.3,"Bobrowski, Omer",9,Mathematics,36,-6796.71,794.07,TRUE
1042,44.0,"Boehlke, Christopher Stephen",10,Ophthalmology,45,246.27,736.05,TRUE
1043,40.0,"Muhlbaier, Lawrence H.",4,Biostatistics & Bioinformatics,9,-3168.56,-3746.24,TRUE
1044,41.3,"Boggess, Blake Reid",3,Community and Family Medicine,14,449.06,3110.86,TRUE
1045,40.4,"Bytomski, Jeffrey Ryszard",5,Community and Family Medicine,14,-1705.57,-48.67,TRUE
1046,41.3,"Miller Jr., Michael Joseph",1,Radiology,58,-1013.81,2446.33,TRUE
1047,40.4,"Bollerslev, Tim",12,Economics,24,-3231.13,1013.81,TRUE
1048,40.0,"Tauchen, George E.",12,Economics,24,-3191.31,900.41,TRUE
1049,41.9,"Orlando, Lori Ann",3,Medicine,39,1666.54,3480.26,TRUE
1050,42.5,"Urbaniak, James Randolph",3,Orthopaedics,46,1253.31,3510.71,TRUE
1051,40.6,"Mather, Richard Charles",3,Orthopaedics,46,1571.88,4018.61,TRUE
1052,42.1,"Moorman III, Claude Thurman",3,Orthopaedics,46,1452.53,3580.09,TRUE
1053,40.6,"Olson, Steven Arthur",3,Orthopaedics,46,1466.05,3776.01,TRUE
1054,40.2,"Zura, Robert Douglas",10,Orthopaedics,46,22.39,1804.42,TRUE
1055,43.8,"Kwatra, Madan Mohan",0,Anesthesiology,2,660.03,843.11,TRUE
1056,40.0,"Moon, Richard Edward",10,Anesthesiology,2,647.64,491.09,TRUE
1057,49.8,"Rivelli, Sarah K.",0,Psychiatry & Behavioral Sciences,55,416.97,184.31,TRUE
1058,40.0,"Young, Christopher Carlo",4,Anesthesiology,2,-3182.66,-3527.15,TRUE
1059,110.6,"Marks, David Morris",6,Psychiatry & Behavioral Sciences,55,631.10,1652.25,TRUE
1060,43.6,"Bonaventura, Celia J.",5,Marine Science and Conservation,35,-493.65,-1377.88,TRUE
1061,40.2,"Crumbliss, Alvin L.",2,Chemistry,11,2582.59,311.65,TRUE
1062,41.9,"Bonaventura, Joseph",10,Marine Science and Conservation,35,528.23,652.67,TRUE
1063,41.2,"Criscione-Schreiber, Lisa Giorgina",10,Medicine,39,823.07,678.20,TRUE
1064,40.4,"Bookman, Jack",4,Mathematics,36,-4262.51,-4207.76,TRUE
1065,40.2,"McGann, Kathleen Anne",4,Pediatrics,48,-3637.32,-3280.45,TRUE
1066,40.4,"Narayan, Aditee Pradhan",5,Pediatrics,48,-1756.88,-668.84,TRUE
1067,40.0,"Borawski, Joseph Brian",4,Surgery,68,-3498.94,-3835.15,TRUE
1068,41.7,"Gerardo, Charles John",5,Surgery,68,-816.51,-194.14,TRUE
1069,40.0,"Hocker, Michael Brian",10,Surgery,68,-647.38,576.98,TRUE
1070,40.0,"Villani, John Joseph",4,Surgery,68,-3556.20,-3504.70,TRUE
1071,42.9,"Bordelon, Anna Hong",4,Ophthalmology,45,-4928.66,-4809.84,TRUE
1072,42.3,"Kim, Terry",7,Ophthalmology,45,-408.73,2140.72,TRUE
1073,41.7,"Bordley, William Clayton",10,Pediatrics,48,-766.45,165.10,TRUE
1074,40.6,"Borel III, Cecil Orm",5,Anesthesiology,2,-1102.89,-1474.72,TRUE
1075,42.7,"Guinn, Nicole Renee",10,Anesthesiology,2,-618.10,-147.14,TRUE
1076,40.8,"McDonagh, David Lawrence",0,Anesthesiology,2,554.83,-536.13,TRUE
1077,40.4,"Keifer, John Conlon",4,Anesthesiology,2,-2574.83,-3009.64,TRUE
1078,40.4,"Borges-Neto, Salvador",0,Radiology,58,1266.82,-915.21,TRUE
1079,40.2,"James, Olga Gennadyevna",0,Radiology,58,-224.40,-420.88,TRUE
1080,41.3,"Fiuzat, Mona",0,Medicine,39,3374.37,176.18,TRUE
1081,40.4,"Phillips III, Harry Rissler",0,Medicine,39,164.05,-1833.87,TRUE
1082,41.7,"Borst, Alexandra Jane",5,Pediatrics,48,-448.38,-1059.62,TRUE
1083,41.9,"Sebastian, Siby Nil",1,Pathology,47,803.09,370.57,TRUE
1084,40.4,"Hulette, Christine Marie",6,Pathology,47,765.19,2065.43,TRUE
1085,41.2,"Van Houtven, Courtney Harold",0,Medicine,39,-105.16,1668.43,TRUE
1086,40.4,"Wang, Virginia",10,Medicine,39,7.75,1177.68,TRUE
1087,41.2,"Crowley, Matthew Janik",0,Medicine,39,566.66,427.29,TRUE
1088,45.4,"Peterson, Matthew John",5,Medicine,39,-860.66,-70.08,TRUE
1089,40.2,"Shaw, Ryan",12,School of Nursing,63,-585.78,1858.39,TRUE
1090,40.2,"Johnson, Constance Margaret",12,School of Nursing,63,-297.86,941.28,TRUE
1091,40.0,"Lipkus, Isaac Marcelo",12,School of Nursing,63,-408.73,1545.12,TRUE
1092,40.2,"Bowlby, Lynn Anne",5,Medicine,39,-2094.55,-2447.65,TRUE
1093,40.0,"Trujillo, Gloria Marie",5,Community and Family Medicine,14,-731.92,-1462.67,TRUE
1094,41.3,"Goldstein, Karen",5,Medicine,39,-1546.94,-689.51,TRUE
1095,40.4,"Rakley, Susan Merle",5,Medicine,39,-2480.07,-2136.35,TRUE
1096,40.2,"Pereira, Katherine Colligan",5,School of Nursing,63,-1887.52,-1760.81,TRUE
1097,40.8,"Bottiger, Brandi Anne",5,Anesthesiology,2,-1917.25,-2523.35,TRUE
1098,42.1,"Boudreau, Alan E.",2,Earth and Ocean Sciences,23,2188.61,813.55,TRUE
1099,40.2,"Boulding, William F.",4,Fuqua School of Business,30,-4515.56,-4388.41,TRUE
1100,40.4,"Staelin, Richard",11,Fuqua School of Business,30,-1254.24,-2321.44,TRUE
1101,41.7,"Boulware, L. Ebony",6,Medicine,39,1227.63,2143.00,TRUE
1102,40.2,"Toth, Cynthia Ann",7,Ophthalmology,45,-25.87,2747.12,TRUE
1103,40.2,"Bowler, Kate",9,Divinity School,20,-8764.58,-1340.96,TRUE
1104,40.4,"Bowles, Dawn Elizabeth",10,Surgery,68,756.64,479.73,TRUE
1105,42.9,"Schroder, Jacob Niall",10,Surgery,68,772.21,-132.59,TRUE
1106,41.2,"Kontos, Christopher Dale",10,Medicine,39,694.09,-119.23,TRUE
1107,47.9,"Bowman, Rachel A",5,Psychiatry,54,-1853.79,-2062.56,TRUE
1108,42.9,"Boyce, Michael Scott",2,Biochemistry,6,2141.16,-2429.24,TRUE
1109,44.6,"Boyer, Douglas Martin",2,Evolutionary Anthropology,29,2700.63,723.65,TRUE
1110,40.4,"Daubechies, Ingrid",6,Mathematics,36,1062.23,1336.98,TRUE
1111,40.6,"Bradford, Daniel William",6,Psychiatry & Behavioral Sciences,55,87.27,2771.72,TRUE
1112,42.3,"Kilts, Jason David",6,Psychiatry & Behavioral Sciences,55,62.22,2446.13,TRUE
1113,42.3,"Naylor, Jennifer C.",6,Psychiatry & Behavioral Sciences,55,73.65,2650.03,TRUE
1114,40.4,"Braxton, Loretta Elaine",5,Psychiatry & Behavioral Sciences,55,-2656.27,-2167.77,TRUE
1115,41.5,"Zinn, Sandra Denise",5,Psychiatry & Behavioral Sciences,55,-864.99,531.22,TRUE
1116,40.0,"Strauman, Timothy J.",6,Psychology and Neuroscience,56,444.33,3301.57,TRUE
1117,41.9,"Swanson, Jeffrey W.",6,Psychiatry & Behavioral Sciences,55,719.26,2372.39,TRUE
1118,42.1,"Bradley, Deborah Ann",1,Medicine,39,120.33,-1308.25,TRUE
1119,40.0,"Inman, Brant Allen",10,Surgery,68,1638.18,1519.61,TRUE
1120,41.2,"Bradrick, Shelton",10,Molecular Genetics and Microbiology,40,1620.66,974.41,TRUE
1121,40.6,"Bradshaw, Wanda Todd",12,School of Nursing,63,-2809.11,1198.85,TRUE
1122,41.3,"Brady, David J.",6,Electrical and Computer Engineering,26,2466.59,3027.62,TRUE
1123,46.5,"Marks, Daniel L.",6,Electrical and Computer Engineering,26,2459.75,2798.61,TRUE
1124,42.7,"Gehm, Michael",6,Electrical and Computer Engineering,26,2459.31,2621.94,TRUE
1125,42.1,"Kim, Jungsang",6,Electrical and Computer Engineering,26,2574.41,2592.16,TRUE
1126,41.3,"Schmidler, Scott C.",5,Statistical Science,67,-589.74,-1312.51,TRUE
1127,41.3,"Willett, Rebecca",6,Electrical and Computer Engineering,26,2251.50,2393.89,TRUE
1128,40.8,"Kapadia, Anuj J",6,Radiology,58,2323.42,2968.12,TRUE
1129,40.2,"Carin, Lawrence",2,Electrical and Computer Engineering,26,2261.60,1400.29,TRUE
1130,40.4,"Smith, David R.",6,Electrical and Computer Engineering,26,2543.88,2706.64,TRUE
1131,42.3,"Liao, Xuejun",2,Electrical and Computer Engineering,26,380.37,-2360.42,TRUE
1132,40.4,"Sapiro, Guillermo",2,Electrical and Computer Engineering,26,2450.48,1717.78,TRUE
1133,41.2,"Tornai, Martin Paul",6,Radiology,58,1999.91,2950.79,TRUE
1134,40.6,"Branch, Malcolm Stanley",4,Medicine,39,-2207.12,-2443.01,TRUE
1135,41.0,"Jowell, Paul Simon",4,Medicine,39,-2366.03,-2740.67,TRUE
1136,42.3,"Liddle, Rodger Alan",2,Medicine,39,1229.57,-1041.48,TRUE
1137,40.2,"Obando, Jorge Valdemar",4,Medicine,39,-2960.04,-3634.59,TRUE
1138,40.2,"Poleski, Martin Henry",4,Medicine,39,-5132.12,-4906.71,TRUE
1139,41.5,"Pabon-Ramos, Waleska Michelle",5,Radiology,58,-2320.39,-1611.16,TRUE
1140,41.2,"Burbridge, Rebecca Ann",10,Medicine,39,-829.04,-1085.47,TRUE
1141,42.7,"Omotosho, Philip Ayodeji",6,Surgery,68,1459.36,1873.96,TRUE
1142,41.3,"Curry, John F.",6,Psychiatry,54,742.21,3138.97,TRUE
1143,40.2,"Malcolm, William Ferris",4,Pediatrics,48,-3195.41,-2772.28,TRUE
1144,40.2,"Turner, Barbara Swope",12,School of Nursing,63,-2237.01,1105.55,TRUE
1145,41.2,"Levy, Janet Anne",12,School of Nursing,63,-1609.83,850.29,TRUE
1146,40.8,"Hawks, Sharon Jeanette",5,School of Nursing,63,-1826.65,-91.37,TRUE
1147,40.4,"Powell, Dorothy Lewis",12,School of Nursing,63,-870.44,-317.31,TRUE
1148,40.0,"Taicher, Brad Matthew",5,Anesthesiology,2,-2006.48,-975.52,TRUE
1149,52.1,"Brandon, Robert N.",4,Philosophy,50,-3284.24,-3011.44,TRUE
1150,43.5,"McShea, Daniel W.",6,Biology,7,902.60,1313.81,TRUE
1151,44.4,"Brands, Hal",10,Sanford School of Public Policy,61,-626.74,1560.21,TRUE
1152,40.4,"Brandt, Michael W.",11,Fuqua School of Business,30,-2922.72,-983.71,TRUE
1153,41.3,"Brannon, Elizabeth M.",10,Psychology and Neuroscience,56,532.77,674.21,TRUE
1154,46.3,"Platt, Michael Louis",10,Neurobiology,42,1182.89,400.28,TRUE
1155,49.2,"Drea, Christine M.",2,Evolutionary Anthropology,29,2567.76,1020.62,TRUE
1156,48.6,"Hare, Brian",2,Evolutionary Anthropology,29,2476.14,518.82,TRUE
1157,43.5,"Nunn, Charles L",2,Evolutionary Anthropology,29,2948.12,732.19,TRUE
1158,40.4,"Brav, Alon",11,Fuqua School of Business,30,-2921.40,-1502.71,TRUE
1159,87.0,"Bray, Hubert",5,Mathematics,36,-2171.79,-1718.69,TRUE
1160,40.4,"Brennan, Richard Gerald",2,Biochemistry,6,2701.62,-1943.44,TRUE
1161,44.6,"Schumacher, Maria Anne",2,Biochemistry,6,2855.91,-2368.92,TRUE
1162,41.3,"Guan, Ziqiang",2,Biochemistry,6,2886.49,-1915.79,TRUE
1163,40.8,"Collins, Bradley Henry",1,Surgery,68,328.61,-335.64,TRUE
1164,42.3,"Hollenbeck, Scott Thomas",3,Surgery,68,1405.90,3234.82,TRUE
1165,40.2,"Ravindra, Kadiyala Venkata",1,Surgery,68,928.26,263.45,TRUE
1166,41.2,"Sudan, Debra L",1,Surgery,68,1021.58,-116.10,TRUE
1167,41.2,"Sushama, Deepak Vikraman",1,Surgery,68,300.17,-953.87,TRUE
1168,42.7,"Huang, Xiaopei",2,Medicine,39,1869.25,-761.18,TRUE
1169,41.9,"Patel, Keyur",6,Medicine,39,1667.33,2143.71,TRUE
1170,40.6,"Bretherton, Luke Michael",4,Divinity School,20,-2387.31,-2632.38,TRUE
1171,40.4,"Heilbron, Nicole Sara",12,Psychiatry,54,-1481.20,1029.73,TRUE
1172,40.2,"Brigman, Brian Eugene",3,Orthopaedics,46,2226.57,3125.26,TRUE
1173,42.5,"Erdmann, Detlev",6,Surgery,68,1492.82,2579.94,TRUE
1174,40.2,"Eward, William Curtis",3,Orthopaedics,46,1812.69,3320.82,TRUE
1175,41.2,"Levinson, Howard",6,Surgery,68,1289.51,2764.59,TRUE
1176,42.3,"Richard, Marc Joseph",3,Orthopaedics,46,1279.97,3698.68,TRUE
1177,40.2,"Harrelson, John Miles",5,Orthopaedics,46,-2334.74,-1749.89,TRUE
1178,40.4,"Larrier, Nicole A.",5,Radiation Oncology,57,-158.44,-936.53,TRUE
1179,47.3,"Dunphy II, Frank Russell",1,Medicine,39,1400.10,-287.22,TRUE
1180,42.1,"Esclamado, Ramon Mitra",1,Surgery,68,-716.79,2036.24,TRUE
1181,41.7,"Scher, Richard Lyle",5,Surgery,68,-462.84,-200.36,TRUE
1182,42.1,"Wu, Qingrong",1,Radiation Oncology,57,3332.99,1984.66,TRUE
1183,40.4,"Cohen, Seth Morris",6,Surgery,68,716.32,2470.11,TRUE
1184,41.5,"Fisher, Samuel Rankin",4,Surgery,68,-4755.02,-4651.37,TRUE
1185,40.8,"Lee, Walter T",2,Surgery,68,1623.48,765.20,TRUE
1186,41.0,"Puscas, Liana",6,Surgery,68,404.31,2158.37,TRUE
1187,41.2,"Witsell, David Latham",1,Surgery,68,-638.44,1945.14,TRUE
1188,41.5,"Roy Choudhury, Kingshuk",1,Biostatistics & Bioinformatics,9,-643.94,2355.13,TRUE
1189,43.3,"Broach, Amy Nicole",5,Obstetrics and Gynecology,44,-929.69,29.30,TRUE
1190,40.8,"Broder, Joshua Seth",10,Surgery,68,-487.06,1187.10,TRUE
1191,41.5,"Brooke, Martin A.",5,Electrical and Computer Engineering,26,-591.94,-485.10,TRUE
1192,40.6,"Jokerst, Nan Marie",6,Electrical and Computer Engineering,26,2597.06,1165.63,TRUE
1193,40.2,"Palmer, Gregory M.",2,Radiation Oncology,57,2330.24,-1791.33,TRUE
1194,40.6,"Brooks, Kelli Rachel",4,Surgery,68,-5261.94,-5104.13,TRUE
1195,40.4,"Shapiro, Mark Louis",1,Surgery,68,826.29,260.58,TRUE
1196,41.0,"Broverman, Sherryl A.",10,Biology,7,-541.06,1295.93,TRUE
1197,40.6,"Puffer, Eve Sullivan",10,Psychology and Neuroscience,56,-518.47,1743.55,TRUE
1198,40.6,"Meade, Christina S.",6,Psychiatry & Behavioral Sciences,55,187.00,2993.46,TRUE
1199,40.0,"Sikkema, Kathleen J.",6,Psychology and Neuroscience,56,1718.95,3250.36,TRUE
1200,40.0,"Watt, Melissa",6,Duke Global Health Institute,21,1515.33,3219.76,TRUE
1201,42.9,"Brown, April S.",6,Electrical and Computer Engineering,26,2660.08,2335.70,TRUE
1202,43.1,"Collins, Leslie M.",6,Electrical and Computer Engineering,26,2053.56,2422.32,TRUE
1203,40.6,"Fischer, Martin",2,Chemistry,11,2127.86,708.37,TRUE
1204,40.0,"Warren, Warren S.",6,Chemistry,11,2061.62,1378.36,TRUE
1205,43.8,"Chen, Jun",2,Medicine,39,1811.90,-1319.58,TRUE
1206,40.4,"Fitch, Robert Douglas",3,Orthopaedics,46,422.53,2057.34,TRUE
1207,42.3,"Owens, Thomas Andrew",10,Medicine,39,-490.31,-177.27,TRUE
1208,41.2,"Lark, Robert",3,Orthopaedics,46,1168.53,3296.05,TRUE
1209,40.2,"Thacker, Julie K. Marosky",0,Surgery,68,853.89,548.76,TRUE
1210,41.2,"Brown, David B.",11,Fuqua School of Business,30,-968.45,-2455.41,TRUE
1211,41.0,"Smith, James E.",11,Fuqua School of Business,30,-779.84,-2187.79,TRUE
1212,47.9,"Chireau, Monique V.",0,Obstetrics and Gynecology,44,1249.64,596.30,TRUE
1213,40.8,"Plassman, Brenda Lee",6,Psychiatry & Behavioral Sciences,55,103.64,3066.56,TRUE
1214,40.6,"Petrella, Jeffrey Robert",1,Radiology,58,-430.89,2679.41,TRUE
1215,40.4,"Brownell, Kelly D.",6,Sanford School of Public Policy,61,819.40,2536.92,TRUE
1216,43.6,"Brudney, Charles Scott",0,Anesthesiology,2,130.93,-801.49,TRUE
